id,user_id,workout_name,log_date,duration_minutes,perceived_exertion,user_notes
11782,769,Back Day,2024-10-08,36,6,Felt good!
11783,769,Full Body Day,2024-10-30,41,8,Felt good!
11784,769,Legs Day,2025-07-23,34,9,Felt good!
11785,769,Triceps Day,2024-12-10,38,5,Tough one today.
11786,769,Chest Day,2024-10-23,47,7,Tough one today.
11787,769,Legs Day,2025-01-13,30,9,Felt good!
11788,769,Shoulders Day,2025-02-15,56,4,Felt good!
11789,769,Core Day,2025-07-13,63,5,Felt good!
11790,769,Back Day,2025-07-05,55,8,Felt good!
11791,769,Biceps Day,2024-07-31,33,5,Tough one today.
11792,769,Chest Day,2024-08-14,30,7,Felt good!
11793,769,Chest Day,2024-07-31,57,8,Tough one today.
11794,769,Legs Day,2024-08-26,27,8,Felt good!
11795,769,Chest Day,2025-01-03,28,5,Felt good!
11796,769,Core Day,2024-10-02,39,8,Tough one today.
11797,769,Full Body Day,2025-02-15,30,8,Felt good!
11798,769,Chest Day,2024-11-26,30,6,Felt good!
11799,769,Back Day,2025-02-28,28,8,Tough one today.
11800,769,Back Day,2024-10-28,25,9,Tough one today.
11801,769,Shoulders Day,2025-07-09,41,8,Felt good!
11802,769,Back Day,2024-10-25,35,8,Felt good!
11803,769,Biceps Day,2025-02-26,42,4,Felt good!
11804,769,Core Day,2024-10-18,45,9,Tough one today.
11805,769,Chest Day,2025-07-24,34,7,Tough one today.
11806,770,Full Body Day,2024-10-03,49,9,Tough one today.
11807,770,Legs Day,2024-09-13,65,4,Felt good!
11808,770,Triceps Day,2024-08-27,48,8,Felt good!
11809,770,Shoulders Day,2025-03-25,45,7,Felt good!
11810,770,Shoulders Day,2024-09-16,45,8,Felt good!
11811,770,Legs Day,2024-09-02,43,4,Felt good!
11812,770,Core Day,2025-04-29,32,9,Felt good!
11813,770,Triceps Day,2025-07-01,53,8,Felt good!
11814,770,Biceps Day,2024-12-28,29,6,Tough one today.
11815,770,Core Day,2025-07-12,25,9,Felt good!
11816,770,Core Day,2024-11-12,47,4,Tough one today.
11817,770,Chest Day,2024-12-01,59,7,Felt good!
11818,771,Chest Day,2025-01-03,57,7,Felt good!
11819,771,Shoulders Day,2024-09-30,42,6,Tough one today.
11820,771,Core Day,2025-01-05,57,9,Tough one today.
11821,771,Triceps Day,2025-04-21,41,8,Felt good!
11822,771,Shoulders Day,2025-04-05,61,5,Felt good!
11823,771,Biceps Day,2025-07-20,49,7,Felt good!
11824,771,Triceps Day,2025-06-29,33,4,Tough one today.
11825,771,Back Day,2025-07-05,36,4,Felt good!
11826,771,Legs Day,2024-12-10,37,5,Tough one today.
11827,771,Chest Day,2024-12-11,60,9,Tough one today.
11828,771,Shoulders Day,2025-02-16,48,9,Felt good!
11829,771,Legs Day,2025-04-18,33,5,Tough one today.
11830,771,Legs Day,2025-02-12,28,6,Felt good!
11831,772,Triceps Day,2025-03-26,38,4,Tough one today.
11832,772,Back Day,2024-11-30,63,8,Tough one today.
11833,772,Triceps Day,2025-07-23,42,7,Felt good!
11834,772,Back Day,2024-08-16,47,4,Felt good!
11835,772,Shoulders Day,2025-04-04,62,9,Felt good!
11836,772,Back Day,2024-09-02,32,8,Felt good!
11837,772,Back Day,2024-11-13,35,9,Felt good!
11838,772,Full Body Day,2024-11-21,46,9,Tough one today.
11839,772,Core Day,2024-12-23,56,5,Felt good!
11840,772,Triceps Day,2024-11-25,47,7,Felt good!
11841,772,Back Day,2024-08-18,31,7,Felt good!
11842,773,Biceps Day,2024-09-17,26,5,Felt good!
11843,773,Shoulders Day,2024-11-03,65,4,Felt good!
11844,773,Triceps Day,2025-01-07,50,9,Felt good!
11845,773,Shoulders Day,2025-03-08,48,7,Felt good!
11846,773,Full Body Day,2025-02-07,63,7,Tough one today.
11847,774,Triceps Day,2024-09-08,60,6,Felt good!
11848,774,Chest Day,2024-12-20,43,9,Felt good!
11849,774,Biceps Day,2024-09-26,53,6,Felt good!
11850,774,Shoulders Day,2025-02-25,32,7,Tough one today.
11851,774,Shoulders Day,2024-09-15,62,4,Felt good!
11852,774,Back Day,2025-01-09,48,7,Felt good!
11853,774,Chest Day,2024-09-20,45,9,Tough one today.
11854,774,Legs Day,2025-06-06,35,9,Tough one today.
11855,775,Shoulders Day,2025-01-05,30,7,Felt good!
11856,775,Shoulders Day,2025-02-21,38,9,Tough one today.
11857,775,Triceps Day,2025-03-23,31,6,Tough one today.
11858,775,Chest Day,2024-10-01,35,8,Tough one today.
11859,775,Back Day,2025-06-10,52,6,Felt good!
11860,776,Biceps Day,2024-09-29,47,9,Tough one today.
11861,776,Core Day,2025-03-28,35,5,Felt good!
11862,776,Biceps Day,2024-11-23,62,5,Tough one today.
11863,776,Core Day,2024-08-23,46,7,Felt good!
11864,776,Back Day,2025-05-31,29,6,Tough one today.
11865,776,Biceps Day,2024-11-02,38,6,Tough one today.
11866,776,Chest Day,2024-11-25,65,9,Tough one today.
11867,776,Shoulders Day,2025-05-29,39,8,Felt good!
11868,776,Chest Day,2024-09-27,31,9,Tough one today.
11869,776,Chest Day,2025-04-18,32,7,Felt good!
11870,776,Biceps Day,2025-06-27,33,4,Felt good!
11871,776,Shoulders Day,2025-03-15,26,5,Felt good!
11872,776,Full Body Day,2024-10-05,51,6,Felt good!
11873,776,Shoulders Day,2025-04-10,38,7,Tough one today.
11874,776,Triceps Day,2024-10-08,62,9,Tough one today.
11875,776,Shoulders Day,2024-10-04,28,6,Felt good!
11876,776,Biceps Day,2024-08-05,41,8,Tough one today.
11877,776,Core Day,2025-02-15,40,9,Felt good!
11878,776,Legs Day,2025-07-19,57,6,Felt good!
11879,776,Biceps Day,2025-07-09,56,7,Felt good!
11880,776,Full Body Day,2024-09-17,27,5,Tough one today.
11881,776,Biceps Day,2024-11-04,30,9,Felt good!
11882,777,Chest Day,2024-09-02,40,6,Felt good!
11883,777,Back Day,2024-12-05,32,5,Felt good!
11884,777,Shoulders Day,2025-05-18,42,5,Felt good!
11885,777,Shoulders Day,2024-09-13,31,7,Tough one today.
11886,777,Full Body Day,2025-05-01,36,6,Felt good!
11887,777,Full Body Day,2024-09-19,29,8,Felt good!
11888,777,Chest Day,2024-10-09,57,9,Tough one today.
11889,777,Shoulders Day,2025-06-14,51,4,Tough one today.
11890,777,Legs Day,2025-01-14,33,5,Felt good!
11891,777,Biceps Day,2024-10-27,31,7,Felt good!
11892,777,Back Day,2025-05-06,56,7,Tough one today.
11893,777,Biceps Day,2025-02-23,29,8,Felt good!
11894,777,Core Day,2025-05-15,32,6,Felt good!
11895,777,Core Day,2025-02-18,65,4,Tough one today.
11896,777,Shoulders Day,2024-09-18,60,8,Felt good!
11897,777,Back Day,2024-11-23,29,6,Felt good!
11898,777,Back Day,2025-01-08,33,6,Felt good!
11899,778,Shoulders Day,2024-09-05,57,7,Tough one today.
11900,778,Full Body Day,2025-07-15,30,4,Felt good!
11901,778,Shoulders Day,2025-06-11,42,7,Tough one today.
11902,778,Chest Day,2025-05-29,45,6,Tough one today.
11903,778,Full Body Day,2024-08-16,32,5,Felt good!
11904,778,Full Body Day,2024-08-04,44,8,Felt good!
11905,778,Triceps Day,2024-10-11,60,8,Tough one today.
11906,778,Chest Day,2025-06-15,43,4,Felt good!
11907,779,Chest Day,2025-01-12,58,5,Felt good!
11908,779,Full Body Day,2024-10-17,48,9,Tough one today.
11909,779,Full Body Day,2025-07-12,30,6,Felt good!
11910,779,Core Day,2024-08-06,58,4,Felt good!
11911,779,Back Day,2025-02-08,55,8,Felt good!
11912,779,Core Day,2025-07-10,42,9,Felt good!
11913,779,Triceps Day,2024-08-14,52,8,Felt good!
11914,779,Chest Day,2025-07-17,26,4,Tough one today.
11915,779,Legs Day,2025-07-25,51,9,Felt good!
11916,779,Back Day,2024-08-03,32,6,Felt good!
11917,779,Biceps Day,2025-06-14,53,6,Felt good!
11918,779,Triceps Day,2024-11-16,39,8,Tough one today.
11919,779,Shoulders Day,2024-08-04,56,8,Felt good!
11920,779,Legs Day,2025-05-16,61,9,Felt good!
11921,779,Full Body Day,2024-09-07,39,9,Felt good!
11922,779,Full Body Day,2024-08-10,49,8,Felt good!
11923,779,Legs Day,2024-08-16,55,8,Tough one today.
11924,779,Biceps Day,2025-03-23,52,8,Tough one today.
11925,780,Chest Day,2024-12-29,51,9,Felt good!
11926,780,Core Day,2025-01-13,50,6,Felt good!
11927,780,Biceps Day,2025-01-17,60,8,Felt good!
11928,780,Biceps Day,2025-05-20,54,9,Felt good!
11929,780,Core Day,2025-04-15,38,7,Felt good!
11930,780,Legs Day,2024-08-08,56,7,Felt good!
11931,780,Chest Day,2025-07-15,45,4,Felt good!
11932,780,Chest Day,2025-05-27,37,8,Felt good!
11933,780,Triceps Day,2025-06-13,51,9,Felt good!
11934,780,Legs Day,2025-03-19,47,4,Felt good!
11935,780,Biceps Day,2024-10-12,26,4,Felt good!
11936,781,Legs Day,2024-10-23,51,4,Felt good!
11937,781,Core Day,2025-02-10,61,7,Tough one today.
11938,781,Chest Day,2024-10-11,29,8,Felt good!
11939,781,Back Day,2025-06-09,31,5,Tough one today.
11940,781,Back Day,2025-03-23,30,8,Tough one today.
11941,781,Full Body Day,2025-02-25,52,6,Felt good!
11942,781,Legs Day,2025-03-14,63,7,Felt good!
11943,781,Triceps Day,2024-11-12,35,8,Felt good!
11944,781,Full Body Day,2025-04-26,43,9,Felt good!
11945,781,Triceps Day,2024-11-07,60,4,Tough one today.
11946,781,Shoulders Day,2025-06-23,49,9,Felt good!
11947,781,Biceps Day,2024-08-27,61,8,Felt good!
11948,781,Biceps Day,2025-04-28,48,6,Tough one today.
11949,782,Biceps Day,2024-09-17,60,5,Felt good!
11950,782,Triceps Day,2024-12-06,25,5,Felt good!
11951,782,Full Body Day,2025-07-27,43,7,Felt good!
11952,782,Chest Day,2025-02-04,33,4,Tough one today.
11953,782,Biceps Day,2025-01-13,34,9,Felt good!
11954,782,Triceps Day,2024-10-24,53,9,Felt good!
11955,782,Legs Day,2025-02-18,53,9,Felt good!
11956,782,Shoulders Day,2024-10-24,63,8,Felt good!
11957,782,Back Day,2025-04-07,40,4,Felt good!
11958,782,Biceps Day,2025-01-02,65,4,Felt good!
11959,783,Core Day,2024-12-27,40,5,Felt good!
11960,783,Triceps Day,2025-04-04,27,8,Felt good!
11961,783,Shoulders Day,2024-12-18,65,8,Felt good!
11962,783,Full Body Day,2024-08-17,32,7,Felt good!
11963,783,Full Body Day,2025-04-14,45,8,Felt good!
11964,783,Core Day,2024-09-15,28,7,Felt good!
11965,783,Biceps Day,2024-08-10,27,8,Felt good!
11966,783,Triceps Day,2025-02-03,57,5,Felt good!
11967,783,Shoulders Day,2025-03-12,43,8,Tough one today.
11968,783,Biceps Day,2024-10-02,27,9,Felt good!
11969,783,Core Day,2024-09-16,26,8,Felt good!
11970,783,Triceps Day,2024-08-24,54,4,Tough one today.
11971,784,Legs Day,2025-05-29,38,7,Felt good!
11972,784,Shoulders Day,2025-04-17,44,7,Felt good!
11973,784,Core Day,2024-08-27,52,4,Felt good!
11974,784,Back Day,2024-12-22,55,5,Tough one today.
11975,784,Biceps Day,2025-01-25,41,8,Felt good!
11976,784,Back Day,2025-01-29,36,7,Felt good!
11977,784,Shoulders Day,2025-01-15,56,7,Felt good!
11978,784,Chest Day,2025-05-06,26,9,Felt good!
11979,784,Shoulders Day,2025-01-01,61,9,Felt good!
11980,784,Back Day,2025-04-29,64,5,Felt good!
11981,784,Legs Day,2025-05-12,26,4,Felt good!
11982,784,Legs Day,2025-03-05,50,8,Tough one today.
11983,784,Biceps Day,2024-11-27,29,8,Felt good!
11984,784,Core Day,2024-08-16,60,6,Tough one today.
11985,784,Legs Day,2025-07-27,45,6,Tough one today.
11986,784,Back Day,2025-07-05,58,4,Felt good!
11987,784,Chest Day,2025-05-25,56,8,Tough one today.
11988,784,Triceps Day,2024-11-18,58,9,Felt good!
11989,784,Legs Day,2024-09-26,43,5,Felt good!
11990,784,Biceps Day,2025-01-29,54,7,Felt good!
11991,784,Core Day,2025-06-30,40,4,Felt good!
11992,785,Shoulders Day,2025-05-29,58,8,Felt good!
11993,785,Back Day,2025-03-26,56,4,Tough one today.
11994,785,Shoulders Day,2025-02-20,55,7,Felt good!
11995,785,Triceps Day,2025-03-02,25,8,Tough one today.
11996,785,Full Body Day,2024-10-20,63,9,Tough one today.
11997,786,Back Day,2024-12-24,38,7,Tough one today.
11998,786,Chest Day,2024-10-19,51,8,Felt good!
11999,786,Back Day,2024-09-25,34,8,Felt good!
12000,786,Biceps Day,2024-10-08,45,9,Felt good!
12001,786,Chest Day,2024-07-29,38,7,Felt good!
12002,786,Triceps Day,2024-08-06,29,6,Felt good!
12003,786,Legs Day,2025-03-12,54,6,Felt good!
12004,786,Shoulders Day,2025-05-30,34,9,Tough one today.
12005,786,Back Day,2024-12-14,25,7,Felt good!
12006,786,Legs Day,2025-02-20,39,7,Tough one today.
12007,787,Shoulders Day,2025-07-15,56,5,Felt good!
12008,787,Back Day,2024-08-19,58,5,Felt good!
12009,787,Biceps Day,2024-09-27,51,6,Tough one today.
12010,787,Chest Day,2024-10-19,60,9,Tough one today.
12011,787,Shoulders Day,2025-02-21,55,9,Felt good!
12012,787,Chest Day,2024-11-16,64,8,Felt good!
12013,787,Shoulders Day,2024-11-01,57,8,Felt good!
12014,787,Chest Day,2025-03-31,27,6,Felt good!
12015,787,Back Day,2025-01-09,28,7,Tough one today.
12016,787,Triceps Day,2025-06-05,33,5,Tough one today.
12017,787,Core Day,2025-04-20,27,4,Felt good!
12018,787,Triceps Day,2024-08-02,35,7,Felt good!
12019,787,Chest Day,2024-08-10,41,6,Felt good!
12020,787,Triceps Day,2025-01-21,32,7,Felt good!
12021,787,Biceps Day,2025-05-08,55,9,Felt good!
12022,787,Full Body Day,2024-12-24,28,4,Felt good!
12023,787,Core Day,2024-08-22,30,4,Felt good!
12024,787,Legs Day,2024-11-01,45,7,Felt good!
12025,787,Biceps Day,2025-02-24,42,5,Tough one today.
12026,787,Legs Day,2025-07-24,31,8,Tough one today.
12027,787,Core Day,2025-02-18,42,9,Felt good!
12028,787,Shoulders Day,2025-07-01,26,7,Tough one today.
12029,787,Chest Day,2025-03-30,49,5,Tough one today.
12030,787,Shoulders Day,2024-09-30,27,7,Tough one today.
12031,787,Core Day,2025-06-03,64,4,Felt good!
12032,788,Chest Day,2025-02-12,48,7,Felt good!
12033,788,Legs Day,2025-07-26,27,7,Felt good!
12034,788,Triceps Day,2024-12-09,25,6,Felt good!
12035,788,Chest Day,2025-06-07,35,9,Felt good!
12036,788,Triceps Day,2024-12-04,27,4,Felt good!
12037,788,Core Day,2025-05-14,46,4,Felt good!
12038,788,Core Day,2024-11-06,43,9,Tough one today.
12039,788,Chest Day,2025-06-15,48,6,Felt good!
12040,788,Full Body Day,2024-08-14,30,6,Felt good!
12041,788,Legs Day,2025-05-13,34,7,Tough one today.
12042,788,Back Day,2025-05-14,29,6,Tough one today.
12043,788,Triceps Day,2024-09-04,55,5,Felt good!
12044,788,Triceps Day,2025-02-03,55,7,Felt good!
12045,788,Shoulders Day,2024-11-20,52,8,Felt good!
12046,788,Shoulders Day,2025-04-17,38,5,Felt good!
12047,788,Chest Day,2025-01-10,44,9,Tough one today.
12048,788,Biceps Day,2024-10-15,44,8,Tough one today.
12049,788,Shoulders Day,2025-02-28,36,6,Tough one today.
12050,788,Biceps Day,2024-08-28,27,6,Felt good!
12051,788,Triceps Day,2024-08-11,41,6,Felt good!
12052,788,Chest Day,2024-09-30,44,5,Tough one today.
12053,789,Shoulders Day,2024-12-23,54,8,Felt good!
12054,789,Legs Day,2025-04-17,46,8,Tough one today.
12055,789,Biceps Day,2024-12-19,59,8,Felt good!
12056,789,Chest Day,2025-01-30,58,6,Felt good!
12057,789,Triceps Day,2025-05-13,42,7,Felt good!
12058,789,Legs Day,2024-12-26,25,5,Felt good!
12059,789,Biceps Day,2025-01-10,55,7,Felt good!
12060,789,Core Day,2024-10-04,42,7,Tough one today.
12061,789,Triceps Day,2024-10-18,54,8,Tough one today.
12062,789,Back Day,2025-07-17,50,6,Felt good!
12063,789,Core Day,2025-05-24,35,4,Felt good!
12064,789,Shoulders Day,2024-12-23,44,7,Felt good!
12065,789,Triceps Day,2024-11-26,62,7,Felt good!
12066,789,Back Day,2024-12-06,43,5,Felt good!
12067,789,Shoulders Day,2025-06-12,33,8,Felt good!
12068,789,Back Day,2024-12-21,57,4,Felt good!
12069,789,Triceps Day,2025-04-04,48,4,Tough one today.
12070,789,Shoulders Day,2024-09-04,30,4,Felt good!
12071,789,Full Body Day,2024-08-25,65,7,Felt good!
12072,789,Shoulders Day,2024-10-01,48,9,Felt good!
12073,789,Biceps Day,2025-06-07,36,5,Felt good!
12074,790,Core Day,2024-11-08,28,9,Felt good!
12075,790,Back Day,2024-10-22,64,7,Felt good!
12076,790,Shoulders Day,2025-05-18,64,7,Felt good!
12077,790,Legs Day,2024-12-29,36,8,Felt good!
12078,790,Shoulders Day,2025-04-19,27,5,Tough one today.
12079,790,Full Body Day,2025-01-26,26,5,Felt good!
12080,790,Triceps Day,2024-12-19,44,9,Felt good!
12081,790,Shoulders Day,2024-10-08,62,8,Felt good!
12082,790,Legs Day,2025-02-13,45,6,Tough one today.
12083,790,Legs Day,2025-07-14,52,9,Tough one today.
12084,790,Chest Day,2024-10-16,54,5,Felt good!
12085,790,Shoulders Day,2024-09-23,29,8,Felt good!
12086,790,Legs Day,2025-04-22,36,8,Felt good!
12087,790,Back Day,2025-03-09,44,8,Felt good!
12088,790,Chest Day,2025-03-02,34,6,Tough one today.
12089,790,Back Day,2025-02-18,36,6,Tough one today.
12090,790,Core Day,2024-12-18,51,7,Felt good!
12091,790,Full Body Day,2024-12-11,53,4,Felt good!
12092,790,Chest Day,2025-06-16,63,8,Felt good!
12093,790,Core Day,2025-04-30,30,4,Felt good!
12094,790,Biceps Day,2025-02-25,32,6,Felt good!
12095,790,Back Day,2025-05-13,48,9,Felt good!
12096,790,Shoulders Day,2025-02-08,37,4,Tough one today.
12097,790,Shoulders Day,2025-02-22,62,7,Tough one today.
12098,791,Biceps Day,2024-09-08,27,6,Tough one today.
12099,791,Legs Day,2024-10-30,52,4,Felt good!
12100,791,Core Day,2025-03-08,39,4,Felt good!
12101,791,Biceps Day,2025-04-18,33,9,Tough one today.
12102,791,Chest Day,2024-08-22,63,4,Felt good!
12103,791,Legs Day,2024-08-12,27,8,Felt good!
12104,791,Triceps Day,2025-04-06,35,6,Felt good!
12105,791,Back Day,2025-07-04,60,8,Felt good!
12106,791,Full Body Day,2024-12-26,40,4,Tough one today.
12107,791,Legs Day,2024-08-09,57,5,Felt good!
12108,792,Triceps Day,2024-12-15,39,8,Tough one today.
12109,792,Core Day,2025-07-19,45,4,Felt good!
12110,792,Triceps Day,2024-10-26,55,8,Felt good!
12111,792,Legs Day,2025-07-14,54,9,Felt good!
12112,792,Shoulders Day,2024-08-20,34,9,Felt good!
12113,792,Triceps Day,2025-04-16,25,5,Felt good!
12114,792,Core Day,2025-05-02,26,6,Felt good!
12115,792,Chest Day,2024-09-22,42,8,Tough one today.
12116,792,Chest Day,2025-02-17,52,9,Felt good!
12117,792,Biceps Day,2024-10-17,48,9,Felt good!
12118,792,Core Day,2024-08-14,52,7,Felt good!
12119,792,Biceps Day,2024-12-21,31,9,Felt good!
12120,792,Full Body Day,2025-04-17,46,9,Felt good!
12121,792,Triceps Day,2024-12-12,35,8,Felt good!
12122,792,Full Body Day,2024-08-02,52,9,Tough one today.
12123,792,Chest Day,2025-01-12,50,9,Felt good!
12124,792,Biceps Day,2025-07-21,53,6,Tough one today.
12125,792,Triceps Day,2025-03-02,50,4,Tough one today.
12126,793,Core Day,2024-08-16,43,5,Felt good!
12127,793,Core Day,2024-10-06,41,6,Tough one today.
12128,793,Triceps Day,2025-01-01,65,7,Felt good!
12129,793,Biceps Day,2024-11-11,32,7,Felt good!
12130,793,Full Body Day,2025-03-11,42,6,Felt good!
12131,794,Full Body Day,2024-10-11,35,4,Tough one today.
12132,794,Triceps Day,2025-07-04,50,5,Felt good!
12133,794,Core Day,2024-12-22,31,5,Felt good!
12134,794,Full Body Day,2024-11-01,36,4,Felt good!
12135,794,Back Day,2025-06-28,46,6,Tough one today.
12136,794,Biceps Day,2024-09-07,25,9,Tough one today.
12137,794,Core Day,2025-05-14,55,5,Tough one today.
12138,794,Back Day,2024-11-08,60,9,Felt good!
12139,794,Core Day,2024-12-17,30,7,Felt good!
12140,794,Triceps Day,2025-01-07,26,6,Felt good!
12141,794,Back Day,2025-05-20,48,8,Felt good!
12142,794,Triceps Day,2025-06-03,63,8,Tough one today.
12143,794,Shoulders Day,2024-08-06,58,8,Felt good!
12144,795,Back Day,2025-07-18,62,4,Felt good!
12145,795,Full Body Day,2025-01-21,53,6,Felt good!
12146,795,Legs Day,2024-10-26,65,6,Felt good!
12147,795,Full Body Day,2024-09-18,28,4,Felt good!
12148,795,Chest Day,2025-07-23,53,4,Felt good!
12149,795,Shoulders Day,2024-08-10,38,4,Tough one today.
12150,795,Triceps Day,2025-05-29,55,9,Felt good!
12151,795,Biceps Day,2025-03-20,34,7,Felt good!
12152,796,Biceps Day,2024-12-08,58,6,Felt good!
12153,796,Legs Day,2025-01-05,47,6,Felt good!
12154,796,Full Body Day,2024-11-10,62,9,Tough one today.
12155,796,Shoulders Day,2025-04-22,62,7,Tough one today.
12156,796,Shoulders Day,2024-08-26,29,9,Felt good!
12157,796,Back Day,2024-09-05,53,9,Felt good!
12158,796,Back Day,2024-12-19,45,7,Tough one today.
12159,796,Biceps Day,2024-12-16,57,6,Tough one today.
12160,796,Back Day,2024-08-21,38,5,Felt good!
12161,796,Shoulders Day,2024-08-03,36,4,Felt good!
12162,796,Legs Day,2024-10-26,40,7,Tough one today.
12163,796,Core Day,2024-12-11,32,4,Tough one today.
12164,796,Legs Day,2024-10-19,57,6,Felt good!
12165,796,Triceps Day,2025-05-20,58,9,Tough one today.
12166,796,Biceps Day,2025-05-26,52,7,Felt good!
12167,796,Biceps Day,2024-12-15,54,6,Felt good!
12168,797,Legs Day,2024-11-28,59,6,Felt good!
12169,797,Biceps Day,2024-12-31,41,6,Felt good!
12170,797,Back Day,2024-12-02,63,6,Felt good!
12171,797,Legs Day,2024-09-21,35,4,Felt good!
12172,797,Legs Day,2025-05-15,58,6,Tough one today.
12173,797,Core Day,2025-04-25,42,4,Tough one today.
12174,797,Biceps Day,2024-08-21,47,4,Felt good!
12175,797,Full Body Day,2024-10-11,34,9,Felt good!
12176,797,Chest Day,2024-10-12,30,9,Felt good!
12177,797,Core Day,2024-10-23,49,9,Felt good!
12178,797,Shoulders Day,2025-04-25,42,7,Felt good!
12179,797,Legs Day,2024-09-30,40,5,Felt good!
12180,797,Full Body Day,2025-03-23,53,4,Tough one today.
12181,797,Full Body Day,2024-12-30,35,7,Felt good!
12182,797,Chest Day,2025-05-20,49,9,Felt good!
12183,797,Biceps Day,2024-11-05,32,5,Tough one today.
12184,797,Full Body Day,2024-08-27,28,7,Felt good!
12185,797,Biceps Day,2025-07-07,28,9,Felt good!
12186,798,Legs Day,2024-09-20,46,4,Felt good!
12187,798,Back Day,2024-12-31,42,6,Tough one today.
12188,798,Full Body Day,2024-09-03,25,5,Felt good!
12189,798,Legs Day,2025-05-26,57,4,Felt good!
12190,798,Chest Day,2024-09-18,47,6,Tough one today.
12191,798,Full Body Day,2025-06-11,37,7,Tough one today.
12192,798,Core Day,2025-04-28,54,6,Felt good!
12193,798,Biceps Day,2025-04-30,59,4,Tough one today.
12194,798,Chest Day,2025-04-23,60,7,Tough one today.
12195,798,Legs Day,2024-10-25,65,7,Felt good!
12196,798,Back Day,2024-08-23,27,4,Felt good!
12197,798,Triceps Day,2024-11-28,53,5,Tough one today.
12198,798,Biceps Day,2025-01-10,48,7,Felt good!
12199,798,Shoulders Day,2025-02-08,60,4,Tough one today.
12200,798,Core Day,2025-04-06,47,9,Felt good!
12201,798,Core Day,2025-01-13,25,8,Felt good!
12202,798,Back Day,2025-03-26,41,9,Felt good!
12203,798,Core Day,2025-04-29,61,7,Felt good!
12204,798,Chest Day,2024-09-26,40,8,Felt good!
12205,798,Biceps Day,2024-11-30,38,4,Felt good!
12206,798,Shoulders Day,2025-06-22,52,8,Felt good!
12207,798,Triceps Day,2025-07-07,65,4,Tough one today.
12208,798,Back Day,2024-09-22,32,4,Felt good!
12209,798,Core Day,2025-04-28,49,9,Tough one today.
12210,798,Back Day,2025-07-14,35,4,Felt good!
12211,799,Biceps Day,2024-11-12,50,5,Felt good!
12212,799,Shoulders Day,2025-02-15,57,5,Felt good!
12213,799,Legs Day,2025-05-14,28,8,Tough one today.
12214,799,Shoulders Day,2024-10-11,62,6,Felt good!
12215,799,Back Day,2025-04-04,55,8,Felt good!
12216,799,Core Day,2025-02-01,47,7,Felt good!
12217,799,Triceps Day,2025-03-31,62,6,Tough one today.
12218,799,Full Body Day,2024-12-12,60,8,Felt good!
12219,799,Legs Day,2024-10-17,42,9,Tough one today.
12220,799,Chest Day,2025-06-08,27,5,Felt good!
12221,799,Full Body Day,2025-04-21,28,4,Felt good!
12222,799,Back Day,2024-09-18,25,7,Felt good!
12223,799,Triceps Day,2024-11-05,28,5,Felt good!
12224,799,Chest Day,2025-03-30,29,4,Felt good!
12225,799,Back Day,2025-05-15,65,9,Tough one today.
12226,799,Back Day,2025-02-27,29,7,Felt good!
12227,799,Core Day,2024-10-14,62,4,Felt good!
12228,799,Back Day,2024-09-17,54,9,Felt good!
12229,799,Biceps Day,2024-09-21,32,6,Tough one today.
12230,799,Shoulders Day,2024-08-19,51,4,Felt good!
12231,799,Full Body Day,2024-12-23,54,6,Tough one today.
12232,799,Biceps Day,2025-01-03,57,8,Felt good!
12233,799,Triceps Day,2025-03-24,25,9,Felt good!
12234,799,Legs Day,2025-03-23,51,5,Felt good!
12235,799,Full Body Day,2024-09-25,61,5,Tough one today.
12236,800,Shoulders Day,2025-05-26,61,9,Felt good!
12237,800,Legs Day,2025-01-25,37,4,Felt good!
12238,800,Shoulders Day,2025-01-03,55,7,Felt good!
12239,800,Full Body Day,2024-12-19,59,9,Felt good!
12240,800,Shoulders Day,2025-07-06,34,4,Felt good!
12241,800,Legs Day,2025-02-27,28,4,Felt good!
12242,800,Full Body Day,2025-05-21,31,5,Felt good!
12243,800,Triceps Day,2024-08-04,41,8,Tough one today.
12244,800,Core Day,2024-09-30,59,8,Tough one today.
12245,800,Core Day,2025-02-19,64,6,Felt good!
12246,800,Core Day,2025-06-02,54,8,Tough one today.
12247,800,Triceps Day,2024-10-03,41,5,Felt good!
12248,800,Core Day,2025-05-21,59,8,Felt good!
12249,800,Back Day,2024-09-20,48,9,Tough one today.
12250,801,Triceps Day,2024-10-05,42,6,Tough one today.
12251,801,Back Day,2024-11-15,50,5,Tough one today.
12252,801,Legs Day,2025-04-22,39,5,Felt good!
12253,801,Chest Day,2025-03-15,37,5,Felt good!
12254,801,Chest Day,2024-08-18,39,8,Tough one today.
12255,801,Core Day,2025-06-21,28,5,Felt good!
12256,802,Triceps Day,2025-04-24,28,5,Felt good!
12257,802,Shoulders Day,2025-04-27,45,8,Felt good!
12258,802,Chest Day,2025-01-16,44,5,Felt good!
12259,802,Triceps Day,2025-05-01,48,6,Felt good!
12260,802,Legs Day,2024-10-25,40,5,Felt good!
12261,802,Core Day,2025-02-18,53,9,Tough one today.
12262,802,Triceps Day,2025-02-18,45,5,Felt good!
12263,802,Back Day,2024-11-06,33,9,Felt good!
12264,802,Back Day,2024-12-20,60,7,Tough one today.
12265,802,Legs Day,2025-03-02,52,7,Tough one today.
12266,802,Chest Day,2024-12-22,42,4,Tough one today.
12267,802,Legs Day,2025-03-06,64,5,Felt good!
